datetime,track name,artist,album name,track duration,abum image url,spotify url,spotify track id,genre,track playing,tempo,acousticness,livelines,danceability,speechiness,loudness,energy,instrumentalness
2019-01-06 18:22:31,Knee-Deep in the North Sea,Portico Quartet,Knee-Deep In the North Sea,287333,https://i.scdn.co/image/edddec4cbef5c12b69f951ffa5dd5d9c083d0cea,https://open.spotify.com/track/67TsJxoEQS24n3IMg2DRqy,spotify:track:67TsJxoEQS24n3IMg2DRqy,british jazz,TRUE,110.219,0.873,0.104,0.391,0.0291,-12.07,0.33,0.944
2019-01-06 18:22:31,Knee-Deep in the North Sea,Portico Quartet,Knee-Deep In the North Sea,287333,https://i.scdn.co/image/edddec4cbef5c12b69f951ffa5dd5d9c083d0cea,https://open.spotify.com/track/67TsJxoEQS24n3IMg2DRqy,spotify:track:67TsJxoEQS24n3IMg2DRqy,british jazz,TRUE,110.219,0.873,0.104,0.391,0.0291,-12.07,0.33,0.944
2019-01-06 18:27:19,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-06 18:27:19,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-06 18:27:19,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-06 18:36:06,Detroit Part II,Shigeto,The New Monday,448306,https://i.scdn.co/image/37d73eafd9c2a8e1b7e19806786513abe10eb6fb,https://open.spotify.com/track/3d5y51BomOkO2JP6eQbCAO,spotify:track:3d5y51BomOkO2JP6eQbCAO,bass music,TRUE,114.007,0.129,0.219,0.875,0.0985,-13.664,0.413,0.832
2019-01-06 18:36:06,Detroit Part II,Shigeto,The New Monday,448306,https://i.scdn.co/image/37d73eafd9c2a8e1b7e19806786513abe10eb6fb,https://open.spotify.com/track/3d5y51BomOkO2JP6eQbCAO,spotify:track:3d5y51BomOkO2JP6eQbCAO,bass music,TRUE,114.007,0.129,0.219,0.875,0.0985,-13.664,0.413,0.832
2019-01-06 18:43:35,The Truth,Daphni,Joli Mai,390314,https://i.scdn.co/image/7d7e34e8a766df11dc57836abcb78a7736c9507a,https://open.spotify.com/track/12oaC3GzwiCDqzxTZKe7SB,spotify:track:12oaC3GzwiCDqzxTZKe7SB,alternative dance,TRUE,130.011,0.00215,0.121,0.798,0.0578,-11.426,0.638,0.927
2019-01-06 18:43:35,The Truth,Daphni,Joli Mai,390314,https://i.scdn.co/image/7d7e34e8a766df11dc57836abcb78a7736c9507a,https://open.spotify.com/track/12oaC3GzwiCDqzxTZKe7SB,spotify:track:12oaC3GzwiCDqzxTZKe7SB,alternative dance,TRUE,130.011,0.00215,0.121,0.798,0.0578,-11.426,0.638,0.927
2019-01-06 18:50:06,Don't Think About Me,letherette,Refresh,285530,https://i.scdn.co/image/107355f632963b9569ae3a98c26b9f8631b18833,https://open.spotify.com/track/0sH0IVHfK95OLxitYsbruA,spotify:track:0sH0IVHfK95OLxitYsbruA,bass music,TRUE,119.992,0.495,0.117,0.893,0.39,-9.529,0.433,0.394
2019-01-06 18:50:06,Don't Think About Me,letherette,Refresh,285530,https://i.scdn.co/image/107355f632963b9569ae3a98c26b9f8631b18833,https://open.spotify.com/track/0sH0IVHfK95OLxitYsbruA,spotify:track:0sH0IVHfK95OLxitYsbruA,bass music,TRUE,119.992,0.495,0.117,0.893,0.39,-9.529,0.433,0.394
2019-01-06 18:54:52,Jazz Vol.1,Seb Wildblood,Jazz Vol. 1 EP,397477,https://i.scdn.co/image/5d4beabf2ed4b93282f12f75a5941e182ffad3b3,https://open.spotify.com/track/2iI5yTu2IYavykXX08aJHZ,spotify:track:2iI5yTu2IYavykXX08aJHZ,deep house,TRUE,116.998,0.387,0.106,0.8,0.0694,-11.449,0.561,0.888
2019-01-06 18:54:52,Jazz Vol.1,Seb Wildblood,Jazz Vol. 1 EP,397477,https://i.scdn.co/image/5d4beabf2ed4b93282f12f75a5941e182ffad3b3,https://open.spotify.com/track/2iI5yTu2IYavykXX08aJHZ,spotify:track:2iI5yTu2IYavykXX08aJHZ,deep house,TRUE,116.998,0.387,0.106,0.8,0.0694,-11.449,0.561,0.888
2019-01-06 19:01:30,Roll Back - Single Mix,George FitzGerald,Roll Back,184989,https://i.scdn.co/image/17fad53d4f3ce7864fa01097d37a38f7ff033627,https://open.spotify.com/track/7ko64FZgc63TnZuYhusU21,spotify:track:7ko64FZgc63TnZuYhusU21,bass music,TRUE,83.046,0.559,0.212,0.498,0.0431,-8.325,0.467,0.224
2019-01-06 19:04:35,Momentum,Actress,LAGEOS,515789,https://i.scdn.co/image/6cbea1487be248f7aea9203f18b65a0bcc97d4e8,https://open.spotify.com/track/5EmxebiWCYYajVVR8HOHot,spotify:track:5EmxebiWCYYajVVR8HOHot,acid house,TRUE,88.01,0.187,0.141,0.091,0.044,-10.316,0.455,0.216
2019-01-06 19:04:35,Momentum,Actress,LAGEOS,515789,https://i.scdn.co/image/6cbea1487be248f7aea9203f18b65a0bcc97d4e8,https://open.spotify.com/track/5EmxebiWCYYajVVR8HOHot,spotify:track:5EmxebiWCYYajVVR8HOHot,acid house,TRUE,88.01,0.187,0.141,0.091,0.044,-10.316,0.455,0.216
2019-01-06 19:04:35,Momentum,Actress,LAGEOS,515789,https://i.scdn.co/image/6cbea1487be248f7aea9203f18b65a0bcc97d4e8,https://open.spotify.com/track/5EmxebiWCYYajVVR8HOHot,spotify:track:5EmxebiWCYYajVVR8HOHot,acid house,TRUE,88.01,0.187,0.141,0.091,0.044,-10.316,0.455,0.216
2019-01-06 19:13:12,Peacock Tail,Boards of Canada,The Campfire Headphase,324906,https://i.scdn.co/image/f74549271c6b3c754cf2ecc552c258160c5ac706,https://open.spotify.com/track/2HHAxkrJbuWZ7JWdxYbsWO,spotify:track:2HHAxkrJbuWZ7JWdxYbsWO,ambient,TRUE,171.424,0.165,0.0788,0.641,0.058,-13.083,0.477,0.922
2019-01-06 19:13:12,Peacock Tail,Boards of Canada,The Campfire Headphase,324906,https://i.scdn.co/image/f74549271c6b3c754cf2ecc552c258160c5ac706,https://open.spotify.com/track/2HHAxkrJbuWZ7JWdxYbsWO,spotify:track:2HHAxkrJbuWZ7JWdxYbsWO,ambient,TRUE,171.424,0.165,0.0788,0.641,0.058,-13.083,0.477,0.922
2019-01-06 19:18:37,Thrown - Faltydl Remix,Kiasmos,Thrown,254353,https://i.scdn.co/image/c13215db564d1edec1776829f771a3f43adc43b9,https://open.spotify.com/track/0IX3cBhtWXuiz1PIjAeYvS,spotify:track:0IX3cBhtWXuiz1PIjAeYvS,compositional ambient,TRUE,120.002,0.0168,0.198,0.726,0.0535,-10.691,0.746,0.944
2019-01-06 19:22:53,Good Intentions - LP Mix,Session Victim,The Haunted House of House,269666,https://i.scdn.co/image/246298d525fe271050f9e592184b4c2f43c326c2,https://open.spotify.com/track/0TO6WzsGeyBsSZhHv9PemG,spotify:track:0TO6WzsGeyBsSZhHv9PemG,balearic,TRUE,119,0.037,0.0948,0.718,0.0643,-12.43,0.739,0.941
2019-01-06 19:22:53,Good Intentions - LP Mix,Session Victim,The Haunted House of House,269666,https://i.scdn.co/image/246298d525fe271050f9e592184b4c2f43c326c2,https://open.spotify.com/track/0TO6WzsGeyBsSZhHv9PemG,spotify:track:0TO6WzsGeyBsSZhHv9PemG,balearic,TRUE,119,0.037,0.0948,0.718,0.0643,-12.43,0.739,0.941
2019-01-06 19:27:23,Hundres Times,Peggy Gou,Once,416014,https://i.scdn.co/image/e232bb52c1536857e7e1126b13f27f577f6c64d7,https://open.spotify.com/track/26oSDKypk0yTVUlCHi5B73,spotify:track:26oSDKypk0yTVUlCHi5B73,deep house,TRUE,125.998,0.000606,0.0403,0.807,0.0607,-10.013,0.86,0.912
2019-01-06 19:27:23,Hundres Times,Peggy Gou,Once,416014,https://i.scdn.co/image/e232bb52c1536857e7e1126b13f27f577f6c64d7,https://open.spotify.com/track/26oSDKypk0yTVUlCHi5B73,spotify:track:26oSDKypk0yTVUlCHi5B73,deep house,TRUE,125.998,0.000606,0.0403,0.807,0.0607,-10.013,0.86,0.912
2019-01-06 19:34:19,Brasilian Sound,HNNY,Carefree,366614,https://i.scdn.co/image/c070b5f7c0e44e014082db6e56e1d709979cb9c3,https://open.spotify.com/track/7dxYkCCPDHri7faquipjz5,spotify:track:7dxYkCCPDHri7faquipjz5,deep house,TRUE,127.009,0.17,0.686,0.786,0.0731,-9.554,0.494,0.838
2019-01-06 19:34:19,Brasilian Sound,HNNY,Carefree,366614,https://i.scdn.co/image/c070b5f7c0e44e014082db6e56e1d709979cb9c3,https://open.spotify.com/track/7dxYkCCPDHri7faquipjz5,spotify:track:7dxYkCCPDHri7faquipjz5,deep house,TRUE,127.009,0.17,0.686,0.786,0.0731,-9.554,0.494,0.838
2019-01-06 19:40:26,Leaves,Move D,To the Disco ‘77 (Live Rework),594714,https://i.scdn.co/image/eb625bb35298749e077e1a2ce016ad46e55ff085,https://open.spotify.com/track/6RIZUTOV1KqT7AE6SSpzAr,spotify:track:6RIZUTOV1KqT7AE6SSpzAr,acid house,TRUE,125.012,0.00916,0.0891,0.945,0.157,-9.606,0.459,0.555
2019-01-06 19:40:26,Leaves,Move D,To the Disco ‘77 (Live Rework),594714,https://i.scdn.co/image/eb625bb35298749e077e1a2ce016ad46e55ff085,https://open.spotify.com/track/6RIZUTOV1KqT7AE6SSpzAr,spotify:track:6RIZUTOV1KqT7AE6SSpzAr,acid house,TRUE,125.012,0.00916,0.0891,0.945,0.157,-9.606,0.459,0.555
2019-01-06 19:40:26,Leaves,Move D,To the Disco ‘77 (Live Rework),594714,https://i.scdn.co/image/eb625bb35298749e077e1a2ce016ad46e55ff085,https://open.spotify.com/track/6RIZUTOV1KqT7AE6SSpzAr,spotify:track:6RIZUTOV1KqT7AE6SSpzAr,acid house,TRUE,125.012,0.00916,0.0891,0.945,0.157,-9.606,0.459,0.555
2019-01-06 19:50:22,Eating Hooks - Siriusmo Remix - Solomun Edit,Moderat,Eating Hooks (Siriusmo Remix - Solomun Edit),422200,https://i.scdn.co/image/30e27fe529b68a9369d2d9cb62b05a120af7ce56,https://open.spotify.com/track/6fgmNIMwDdLQrNzu4U8pcU,spotify:track:6fgmNIMwDdLQrNzu4U8pcU,alternative dance,TRUE,123.994,0.00818,0.0599,0.661,0.0379,-8.713,0.728,0.652
2019-01-06 19:50:22,Eating Hooks - Siriusmo Remix - Solomun Edit,Moderat,Eating Hooks (Siriusmo Remix - Solomun Edit),422200,https://i.scdn.co/image/30e27fe529b68a9369d2d9cb62b05a120af7ce56,https://open.spotify.com/track/6fgmNIMwDdLQrNzu4U8pcU,spotify:track:6fgmNIMwDdLQrNzu4U8pcU,alternative dance,TRUE,123.994,0.00818,0.0599,0.661,0.0379,-8.713,0.728,0.652
2019-01-06 19:50:22,Eating Hooks - Siriusmo Remix - Solomun Edit,Moderat,Eating Hooks (Siriusmo Remix - Solomun Edit),422200,https://i.scdn.co/image/30e27fe529b68a9369d2d9cb62b05a120af7ce56,https://open.spotify.com/track/6fgmNIMwDdLQrNzu4U8pcU,spotify:track:6fgmNIMwDdLQrNzu4U8pcU,alternative dance,TRUE,123.994,0.00818,0.0599,0.661,0.0379,-8.713,0.728,0.652
2019-01-06 19:57:24,Coconuts,Fouk,Heavy on the Bacon,387226,https://i.scdn.co/image/39ff96a3a769cd589f11b2248ddb7c75ec18b7cc,https://open.spotify.com/track/4KUjFjNDceEqIkab8CwADY,spotify:track:4KUjFjNDceEqIkab8CwADY,deep house,TRUE,119.011,0.0667,0.412,0.957,0.15,-10.776,0.362,0.655
2019-01-06 19:57:24,Coconuts,Fouk,Heavy on the Bacon,387226,https://i.scdn.co/image/39ff96a3a769cd589f11b2248ddb7c75ec18b7cc,https://open.spotify.com/track/4KUjFjNDceEqIkab8CwADY,spotify:track:4KUjFjNDceEqIkab8CwADY,deep house,TRUE,119.011,0.0667,0.412,0.957,0.15,-10.776,0.362,0.655
2019-01-06 20:03:52,Lose Your Love,Joe Goddard,Electric Lines (Bonus Edition),374623,https://i.scdn.co/image/8ff1e1906772d52d51664369634dbd2ea88b654e,https://open.spotify.com/track/2VKO3Jo5Zgi4lKkazhtJlI,spotify:track:2VKO3Jo5Zgi4lKkazhtJlI,alternative dance,TRUE,124.98,0.207,0.0996,0.705,0.0269,-10.984,0.519,0.451
2019-01-06 20:03:52,Lose Your Love,Joe Goddard,Electric Lines (Bonus Edition),374623,https://i.scdn.co/image/8ff1e1906772d52d51664369634dbd2ea88b654e,https://open.spotify.com/track/2VKO3Jo5Zgi4lKkazhtJlI,spotify:track:2VKO3Jo5Zgi4lKkazhtJlI,alternative dance,TRUE,124.98,0.207,0.0996,0.705,0.0269,-10.984,0.519,0.451
2019-01-06 20:10:07,Scientists,Four Tet,New Energy,299305,https://i.scdn.co/image/9a55a509a1d05ee8f4895b756bb360980c0dda36,https://open.spotify.com/track/4W7f4EzaVPJfLvmYwls6l6,spotify:track:4W7f4EzaVPJfLvmYwls6l6,alternative dance,TRUE,121.967,0.472,0.0755,0.676,0.0356,-10.028,0.54,0.79
2019-01-06 20:10:07,Scientists,Four Tet,New Energy,299305,https://i.scdn.co/image/9a55a509a1d05ee8f4895b756bb360980c0dda36,https://open.spotify.com/track/4W7f4EzaVPJfLvmYwls6l6,spotify:track:4W7f4EzaVPJfLvmYwls6l6,alternative dance,TRUE,121.967,0.472,0.0755,0.676,0.0356,-10.028,0.54,0.79
2019-01-06 20:15:07,Form By Firelight,Jon Hopkins,Immunity,345066,https://i.scdn.co/image/411689489d6f8ffc9e4a47abc7ae6932dbec822c,https://open.spotify.com/track/6nCbs3I4XACU0Rktl5NwC5,spotify:track:6nCbs3I4XACU0Rktl5NwC5,ambient,TRUE,140.083,0.107,0.106,0.674,0.0806,-11.418,0.473,0.9
2019-01-06 20:20:52,For Marmish,Floating Points,Elaenia,346586,https://i.scdn.co/image/9c1934ffde21bc58e1a3369b91133e3e9882a059,https://open.spotify.com/track/12NAOnJ8gM8iUPO2XX4R6a,spotify:track:12NAOnJ8gM8iUPO2XX4R6a,bass music,TRUE,109.687,0.837,0.0609,0.384,0.0461,-18.624,0.322,0.857
2019-01-06 20:20:52,For Marmish,Floating Points,Elaenia,346586,https://i.scdn.co/image/9c1934ffde21bc58e1a3369b91133e3e9882a059,https://open.spotify.com/track/12NAOnJ8gM8iUPO2XX4R6a,spotify:track:12NAOnJ8gM8iUPO2XX4R6a,bass music,TRUE,109.687,0.837,0.0609,0.384,0.0461,-18.624,0.322,0.857
2019-01-06 20:26:39,The Wrap Around - Original Mix,Detroit Swindle,The Wrap Around EP,431554,https://i.scdn.co/image/240f1ddbe42b5efb1c92bdf6e2a0a9f3579f6211,https://open.spotify.com/track/3NF7sewfWKEb6N5d8poqsb,spotify:track:3NF7sewfWKEb6N5d8poqsb,deep disco house,TRUE,122.012,0.0026,0.329,0.855,0.0439,-9.108,0.53,0.308
2019-01-06 20:26:39,The Wrap Around - Original Mix,Detroit Swindle,The Wrap Around EP,431554,https://i.scdn.co/image/240f1ddbe42b5efb1c92bdf6e2a0a9f3579f6211,https://open.spotify.com/track/3NF7sewfWKEb6N5d8poqsb,spotify:track:3NF7sewfWKEb6N5d8poqsb,deep disco house,TRUE,122.012,0.0026,0.329,0.855,0.0439,-9.108,0.53,0.308
2019-01-06 20:26:39,The Wrap Around - Original Mix,Detroit Swindle,The Wrap Around EP,431554,https://i.scdn.co/image/240f1ddbe42b5efb1c92bdf6e2a0a9f3579f6211,https://open.spotify.com/track/3NF7sewfWKEb6N5d8poqsb,spotify:track:3NF7sewfWKEb6N5d8poqsb,deep disco house,TRUE,122.012,0.0026,0.329,0.855,0.0439,-9.108,0.53,0.308
2019-01-06 20:33:51,Odessa,Caribou,Swim,315293,https://i.scdn.co/image/ee1ba2f41b0cc2e578bf1aaef9d7e7d712fa93f9,https://open.spotify.com/track/305tGJy16yTTFe6Ya9nMKJ,spotify:track:305tGJy16yTTFe6Ya9nMKJ,alternative dance,TRUE,118.03,0.00369,0.344,0.694,0.0386,-6.099,0.896,0.0915
2019-01-06 20:33:51,Odessa,Caribou,Swim,315293,https://i.scdn.co/image/ee1ba2f41b0cc2e578bf1aaef9d7e7d712fa93f9,https://open.spotify.com/track/305tGJy16yTTFe6Ya9nMKJ,spotify:track:305tGJy16yTTFe6Ya9nMKJ,alternative dance,TRUE,118.03,0.00369,0.344,0.694,0.0386,-6.099,0.896,0.0915
2019-01-06 20:39:07,lovers’ carvings,Bibio,Ambivalence Avenue,238640,https://i.scdn.co/image/ee262bcc0e5fe2aff757e7e9b636f38cf6057a9d,https://open.spotify.com/track/3JeT6Xcv6MlEHHylk8SKQ1,spotify:track:3JeT6Xcv6MlEHHylk8SKQ1,chillwave,TRUE,118.06,0.68,0.532,0.558,0.0316,-5.5,0.47,0.914
2019-01-06 20:43:06,Marilyn,Mount Kimbie,Love What Survives,246704,https://i.scdn.co/image/591e987e8330ee7d91b5b3355d77e80062d62afd,https://open.spotify.com/track/5jJPcImQkogKdwsVS36zH7,spotify:track:5jJPcImQkogKdwsVS36zH7,alternative dance,TRUE,179.826,0.351,0.0894,0.271,0.0407,-11.956,0.486,0.156
2019-01-06 20:47:13,Desmond's Empire,O'Flynn,Tyrion / Desmond's Empire,276206,https://i.scdn.co/image/f1ecb49ed14a4fe2ed77e973a2095172546a9162,https://open.spotify.com/track/1JkCKa7ySlmtczaeqsMvA2,spotify:track:1JkCKa7ySlmtczaeqsMvA2,float house,TRUE,120,0.0247,0.126,0.718,0.0447,-10.691,0.625,0.0897
2019-01-06 20:47:13,Desmond's Empire,O'Flynn,Tyrion / Desmond's Empire,276206,https://i.scdn.co/image/f1ecb49ed14a4fe2ed77e973a2095172546a9162,https://open.spotify.com/track/1JkCKa7ySlmtczaeqsMvA2,spotify:track:1JkCKa7ySlmtczaeqsMvA2,float house,TRUE,120,0.0247,0.126,0.718,0.0447,-10.691,0.625,0.0897
2019-01-06 20:51:50,Beyond Dialogue,Portico Quartet,Art in the Age of Automation,402064,https://i.scdn.co/image/2638d72411ccea8030918c40c8d52747bec9cd55,https://open.spotify.com/track/0knJZRvlw7UVzCT7s8LGcd,spotify:track:0knJZRvlw7UVzCT7s8LGcd,british jazz,TRUE,133,0.672,0.0943,0.437,0.0312,-12.274,0.453,0.968
2019-01-06 20:51:50,Beyond Dialogue,Portico Quartet,Art in the Age of Automation,402064,https://i.scdn.co/image/2638d72411ccea8030918c40c8d52747bec9cd55,https://open.spotify.com/track/0knJZRvlw7UVzCT7s8LGcd,spotify:track:0knJZRvlw7UVzCT7s8LGcd,british jazz,TRUE,133,0.672,0.0943,0.437,0.0312,-12.274,0.453,0.968
2019-01-06 20:58:33,Black Fur,Elder Island,Seeds in Sand,291580,https://i.scdn.co/image/38e4ae7de1bf098d98d819b31893fc8014e0d806,https://open.spotify.com/track/3Ipgo2twyvBySMwsTzunlH,spotify:track:3Ipgo2twyvBySMwsTzunlH,indie jazz,TRUE,119.969,0.357,0.0795,0.758,0.032,-7.98,0.49,0.000699
2019-01-06 20:58:33,Black Fur,Elder Island,Seeds in Sand,291580,https://i.scdn.co/image/38e4ae7de1bf098d98d819b31893fc8014e0d806,https://open.spotify.com/track/3Ipgo2twyvBySMwsTzunlH,spotify:track:3Ipgo2twyvBySMwsTzunlH,indie jazz,TRUE,119.969,0.357,0.0795,0.758,0.032,-7.98,0.49,0.000699
2019-01-06 21:03:25,Borderless II,Fatima Yamaha,Imaginary Lines,382333,https://i.scdn.co/image/fffdd93e15b52115a7ade30cb562ca995da22e64,https://open.spotify.com/track/3v811gNntLNn0eO8PzchMy,spotify:track:3v811gNntLNn0eO8PzchMy,float house,TRUE,115.958,0.000962,0.0623,0.67,0.0621,-8.894,0.857,0.884
2019-01-06 21:03:25,Borderless II,Fatima Yamaha,Imaginary Lines,382333,https://i.scdn.co/image/fffdd93e15b52115a7ade30cb562ca995da22e64,https://open.spotify.com/track/3v811gNntLNn0eO8PzchMy,spotify:track:3v811gNntLNn0eO8PzchMy,float house,TRUE,115.958,0.000962,0.0623,0.67,0.0621,-8.894,0.857,0.884
2019-01-06 21:09:47,Clock,Jesper Ryom,Syvsover,423586,https://i.scdn.co/image/679bb3362bc9b8e837f575d3848cb43bde5c6c9e,https://open.spotify.com/track/6N6jCOPR4kEczFBMrgun5A,spotify:track:6N6jCOPR4kEczFBMrgun5A,deep house,TRUE,123.988,0.292,0.135,0.77,0.116,-9.557,0.669,0.924
2019-01-06 21:09:47,Clock,Jesper Ryom,Syvsover,423586,https://i.scdn.co/image/679bb3362bc9b8e837f575d3848cb43bde5c6c9e,https://open.spotify.com/track/6N6jCOPR4kEczFBMrgun5A,spotify:track:6N6jCOPR4kEczFBMrgun5A,deep house,TRUE,123.988,0.292,0.135,0.77,0.116,-9.557,0.669,0.924
2019-01-06 21:16:52,Burns - Moby Remix (Edit),George FitzGerald,All That Must Be (Remixes),239923,https://i.scdn.co/image/efe5dc5f2c292d2bc6320b0016054c3118e044d2,https://open.spotify.com/track/049HIbci7Xc4xwzplGlDch,spotify:track:049HIbci7Xc4xwzplGlDch,bass music,TRUE,120.003,0.0755,0.108,0.705,0.0362,-9.529,0.605,0.86
2019-01-06 21:20:52,Glue,Bicep,Bicep,269149,https://i.scdn.co/image/7958b42a6b23d773af32fe9c8455903485b89ea9,https://open.spotify.com/track/2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,deep house,TRUE,129.983,0.0158,0.0967,0.853,0.068,-7.995,0.798,0.948
2019-01-06 21:20:52,Glue,Bicep,Bicep,269149,https://i.scdn.co/image/7958b42a6b23d773af32fe9c8455903485b89ea9,https://open.spotify.com/track/2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,deep house,TRUE,129.983,0.0158,0.0967,0.853,0.068,-7.995,0.798,0.948
2019-01-06 21:25:22,Turnmills,Maribou State,Kingdoms In Colour,304001,https://i.scdn.co/image/1a9c6cc3d57ab784c7b5036ecd3f2021fdfafce3,https://open.spotify.com/track/5m4o1robU6yTvFDXXSrH0F,spotify:track:5m4o1robU6yTvFDXXSrH0F,future garage,TRUE,115.001,0.41,0.178,0.634,0.0358,-9.257,0.657,0.931
2019-01-06 21:25:22,Turnmills,Maribou State,Kingdoms In Colour,304001,https://i.scdn.co/image/1a9c6cc3d57ab784c7b5036ecd3f2021fdfafce3,https://open.spotify.com/track/5m4o1robU6yTvFDXXSrH0F,spotify:track:5m4o1robU6yTvFDXXSrH0F,future garage,TRUE,115.001,0.41,0.178,0.634,0.0358,-9.257,0.657,0.931
2019-01-06 21:30:26,Lit,Kiasmos,Kiasmos,384763,https://i.scdn.co/image/3613e292b5dde218eeaf80a413b9c2a26bc3a1fb,https://open.spotify.com/track/49eLXCC0CFqeuNQSww31YQ,spotify:track:49eLXCC0CFqeuNQSww31YQ,compositional ambient,TRUE,120.008,0.0853,0.115,0.601,0.0375,-17.611,0.206,0.906
2019-01-06 21:30:26,Lit,Kiasmos,Kiasmos,384763,https://i.scdn.co/image/3613e292b5dde218eeaf80a413b9c2a26bc3a1fb,https://open.spotify.com/track/49eLXCC0CFqeuNQSww31YQ,spotify:track:49eLXCC0CFqeuNQSww31YQ,compositional ambient,TRUE,120.008,0.0853,0.115,0.601,0.0375,-17.611,0.206,0.906
2019-01-06 21:36:51,Ganymede,Mall Grab,All Night Long,349090,https://i.scdn.co/image/0a3da1a4c93b47fb7b13fb7bccedbc85a68d989e,https://open.spotify.com/track/0qBg29DEk9KpxZg6JjuwKc,spotify:track:0qBg29DEk9KpxZg6JjuwKc,aussietronica,TRUE,123.746,0.223,0.0491,0.704,0.153,-9.244,0.572,0.916
2019-01-06 21:36:51,Ganymede,Mall Grab,All Night Long,349090,https://i.scdn.co/image/0a3da1a4c93b47fb7b13fb7bccedbc85a68d989e,https://open.spotify.com/track/0qBg29DEk9KpxZg6JjuwKc,spotify:track:0qBg29DEk9KpxZg6JjuwKc,aussietronica,TRUE,123.746,0.223,0.0491,0.704,0.153,-9.244,0.572,0.916
2019-01-06 21:42:41,Lie Lost,Crazy P,Stop Space Return (Bonus Track Version),361613,https://i.scdn.co/image/6a0c6c32184d014910da5e86da27a730e6e5a48e,https://open.spotify.com/track/5q77l0nSM6NmpWvTaRYD0s,spotify:track:5q77l0nSM6NmpWvTaRYD0s,alternative dance,TRUE,114.603,0.08,0.117,0.803,0.0356,-8.154,0.708,0.057
2019-01-06 21:42:41,Lie Lost,Crazy P,Stop Space Return (Bonus Track Version),361613,https://i.scdn.co/image/6a0c6c32184d014910da5e86da27a730e6e5a48e,https://open.spotify.com/track/5q77l0nSM6NmpWvTaRYD0s,spotify:track:5q77l0nSM6NmpWvTaRYD0s,alternative dance,TRUE,114.603,0.08,0.117,0.803,0.0356,-8.154,0.708,0.057
2019-01-06 21:48:43,Spoken,Hidden Orchestra,Archipelago,344640,https://i.scdn.co/image/faba27d756de165e4dcdb459ae64ba8233bb7ce4,https://open.spotify.com/track/5EuanBT58m17JqKxCeqbQI,spotify:track:5EuanBT58m17JqKxCeqbQI,ninja,TRUE,104.939,0.131,0.303,0.574,0.032,-13.68,0.544,0.767
2019-01-06 21:48:43,Spoken,Hidden Orchestra,Archipelago,344640,https://i.scdn.co/image/faba27d756de165e4dcdb459ae64ba8233bb7ce4,https://open.spotify.com/track/5EuanBT58m17JqKxCeqbQI,spotify:track:5EuanBT58m17JqKxCeqbQI,ninja,TRUE,104.939,0.131,0.303,0.574,0.032,-13.68,0.544,0.767
2019-01-06 21:54:28,Good,HNNY,Good,366204,https://i.scdn.co/image/6444b7a2fffedf6c199b6b4e9a46bf927ec28ecb,https://open.spotify.com/track/0OElRbijZqjgbDsHe8XNmF,spotify:track:0OElRbijZqjgbDsHe8XNmF,deep house,TRUE,116.968,0.00191,0.0985,0.662,0.0353,-11.746,0.45,0.841
2019-01-06 21:54:28,Good,HNNY,Good,366204,https://i.scdn.co/image/6444b7a2fffedf6c199b6b4e9a46bf927ec28ecb,https://open.spotify.com/track/0OElRbijZqjgbDsHe8XNmF,spotify:track:0OElRbijZqjgbDsHe8XNmF,deep house,TRUE,116.968,0.00191,0.0985,0.662,0.0353,-11.746,0.45,0.841
2019-01-06 22:00:35,Unfolding,Rival Consoles,Persona,357853,https://i.scdn.co/image/557d03139efb5a79f400cc9ef5f58085b6fe44ce,https://open.spotify.com/track/4by7JIgrxISTOxTzncDeLx,spotify:track:4by7JIgrxISTOxTzncDeLx,ambient,TRUE,159.977,0.124,0.049,0.336,0.056,-12.54,0.884,0.906
2019-01-06 22:00:35,Unfolding,Rival Consoles,Persona,357853,https://i.scdn.co/image/557d03139efb5a79f400cc9ef5f58085b6fe44ce,https://open.spotify.com/track/4by7JIgrxISTOxTzncDeLx,spotify:track:4by7JIgrxISTOxTzncDeLx,ambient,TRUE,159.977,0.124,0.049,0.336,0.056,-12.54,0.884,0.906
